STUDYNO,EDITION,PART,IDNO,FIPS_ST,FIPS_CTY,SPOPARST,SPOPCRIM,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,SVIOL,SPROPERTY,SMURDER,SRAPE,SROBBERY,SAGASSLT,SBURGLRY,SLARCENY,SMVTHEFT,SARSON
9999,1,8,2542,47,169,6651194,6651194,8077,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2543,47,171,6651194,6651194,17776,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2544,47,173,6651194,6651194,19121,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2545,47,175,6651194,6651194,5702,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2546,47,177,6651194,6651194,40547,4,4,100,0,1,0,0,0,0,0,0,0,0
9999,1,8,2547,47,179,6651194,6651194,126892,5,5,100,2,2,0,0,0,1,0,1,1,0
9999,1,8,2548,47,181,6651194,6651194,16701,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2549,47,183,6651194,6651194,33747,7,8,100,0,1,0,0,0,0,0,0,0,0
9999,1,8,2550,47,185,6651194,6651194,26658,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2551,47,187,6651194,6651194,217652,7,7,100,3,4,0,0,0,2,0,1,2,0
9999,1,8,2552,47,189,6651194,6651194,131965,5,5,100,2,2,0,0,0,1,0,1,2,0
9999,1,8,2553,48,1,27862596,27754733,57231,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2554,48,3,27862596,27754733,18785,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2555,48,5,27862596,27754733,88262,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2556,48,7,27862596,27754733,25727,3,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2557,48,9,27862596,27754733,5182,3,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2558,48,11,27862596,27754733,1951,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2559,48,13,27862596,27754733,49015,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2560,48,15,27862596,27754733,29718,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2561,48,17,27862596,27754733,7202,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2562,48,19,27862596,27754733,21352,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2563,48,21,27862596,27754733,81590,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2564,48,23,27862596,27754733,3588,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2565,48,25,27862596,27754733,32978,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2566,48,27,27862596,27754733,337383,14,13,99.3978,0,0,0,0,0,0,0,0,0,0
9999,1,8,2567,48,29,27862596,27754733,1929039,29,28,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2568,48,31,27862596,27754733,11074,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2569,48,33,27862596,27754733,647,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2570,48,35,27862596,27754733,15194,4,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2571,48,37,27862596,27754733,93256,7,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2572,48,39,27862596,27754733,352006,21,21,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2573,48,41,27862596,27754733,218486,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2574,48,43,27862596,27754733,9093,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2575,48,45,27862596,27754733,1477,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2576,48,47,27862596,27754733,7215,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2577,48,49,27862596,27754733,37740,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2578,48,51,27862596,27754733,16074,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2579,48,53,27862596,27754733,44721,6,6,96.874,0,0,0,0,0,0,0,0,0,0
9999,1,8,2580,48,55,27862596,27754733,40902,4,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2581,48,57,27862596,27754733,19728,5,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2582,48,59,27862596,27754733,13525,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2583,48,61,27862596,27754733,423865,22,20,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2584,48,63,27862596,27754733,12699,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2585,48,65,27862596,27754733,5914,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2586,48,67,27862596,27754733,29803,6,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2587,48,69,27862596,27754733,7547,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2588,48,71,27862596,27754733,39474,3,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2589,48,73,27862596,27754733,45684,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2590,48,75,27862596,27754733,976,2,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2591,48,77,27862596,27754733,10256,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2592,48,79,27862596,27754733,2909,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2593,48,81,27862596,27754733,3212,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2594,48,83,27862596,27754733,5356,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2595,48,85,27862596,27754733,938739,17,23,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2596,48,87,27862596,27754733,3033,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2597,48,89,27862596,27754733,20806,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2598,48,91,27862596,27754733,133015,4,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2599,48,93,27862596,27754733,13286,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2600,48,95,27862596,27754733,4066,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2601,48,97,27862596,27754733,38499,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2602,48,99,27862596,27754733,75261,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2603,48,101,27862596,27754733,1407,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2604,48,103,27862596,27754733,5179,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2605,48,105,27862596,27754733,3699,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2606,48,107,27862596,27754733,4769,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2607,48,109,27862596,27754733,2198,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2608,48,111,27862596,27754733,7178,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2609,48,113,27862596,27754733,2583296,35,39,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2610,48,115,27862596,27754733,13302,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2611,48,117,27862596,27754733,18799,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2612,48,119,27862596,27754733,5198,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2613,48,121,27862596,27754733,803180,24,31,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2614,48,123,27862596,27754733,20886,3,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2615,48,125,27862596,27754733,2155,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2616,48,127,27862596,27754733,11148,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2617,48,129,27862596,27754733,3444,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2618,48,131,27862596,27754733,11289,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2619,48,133,27862596,27754733,17209,6,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2620,48,135,27862596,27754733,163843,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2621,48,137,27862596,27754733,1868,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2622,48,139,27862596,27754733,165929,10,15,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2623,48,141,27862596,27754733,838465,10,9,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2624,48,143,27862596,27754733,41678,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2625,48,145,27862596,27754733,14864,4,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2626,48,147,27862596,27754733,30956,4,3,99.9742,0,0,0,0,0,0,0,0,0,0
9999,1,8,2627,48,149,27862596,27754733,25153,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2628,48,151,27862596,27754733,3791,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2629,48,153,27862596,27754733,5789,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2630,48,155,27862596,27754733,1194,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2631,48,157,27862596,27754733,741641,12,14,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2632,48,159,27862596,27754733,10629,1,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2633,48,161,27862596,27754733,19610,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2634,48,163,27862596,27754733,19062,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2635,48,165,27862596,27754733,20527,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2636,48,167,27862596,27754733,327544,17,17,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2637,48,169,27862596,27754733,6386,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2638,48,171,27862596,27754733,26108,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2639,48,173,27862596,27754733,1329,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2640,48,175,27862596,27754733,7571,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2641,48,177,27862596,27754733,20671,4,4,94.606,0,0,0,0,0,0,0,0,0,0
9999,1,8,2642,48,179,27862596,27754733,23295,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2643,48,181,27862596,27754733,123921,14,12,98.6846,0,0,0,0,0,0,0,0,0,0
9999,1,8,2644,48,183,27862596,27754733,124162,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2645,48,185,27862596,27754733,27614,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2646,48,187,27862596,27754733,154831,4,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2647,48,189,27862596,27754733,31816,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2648,48,191,27862596,27754733,3088,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2649,48,193,27862596,27754733,6754,3,2,71.528,0,0,0,0,0,0,0,0,0,0
9999,1,8,2650,48,195,27862596,27754733,5595,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2651,48,197,27862596,27754733,3769,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2652,48,199,27862596,27754733,55912,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2653,48,201,27862596,27754733,4615521,45,50,99.9184,0,0,0,0,0,0,0,0,0,0
9999,1,8,2654,48,203,27862596,27754733,66758,5,5,96.8798,0,0,0,0,0,0,0,0,0,0
9999,1,8,2655,48,205,27862596,27754733,6203,1,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2656,48,207,27862596,27754733,5692,2,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2657,48,209,27862596,27754733,202389,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2658,48,211,27862596,27754733,4351,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2659,48,213,27862596,27754733,79271,9,8,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2660,48,215,27862596,27754733,847000,25,22,99.464,0,0,0,0,0,0,0,0,0,0
9999,1,8,2661,48,217,27862596,27754733,34698,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2662,48,219,27862596,27754733,23480,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2663,48,221,27862596,27754733,55264,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2664,48,223,27862596,27754733,36323,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2665,48,225,27862596,27754733,22541,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2666,48,227,27862596,27754733,37551,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2667,48,229,27862596,27754733,3354,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2668,48,231,27862596,27754733,87430,8,7,99.6847,0,0,0,0,0,0,0,0,0,0
9999,1,8,2669,48,233,27862596,27754733,19725,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2670,48,235,27862596,27754733,1538,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2671,48,237,27862596,27754733,8825,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2672,48,239,27862596,27754733,14925,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2673,48,241,27862596,27754733,35344,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2674,48,243,27862596,27754733,2114,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2675,48,245,27862596,27754733,253930,7,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2676,48,247,27862596,27754733,5168,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2677,48,249,27862596,27754733,41359,4,5,91.7537,0,0,0,0,0,0,0,0,0,0
9999,1,8,2678,48,251,27862596,27754733,161318,8,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2679,48,253,27862596,27754733,19862,5,6,97.3475,0,0,0,0,0,0,0,0,0,0
9999,1,8,2680,48,255,27862596,27754733,14954,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2681,48,257,27862596,27754733,116639,6,8,97.9295,0,0,0,0,0,0,0,0,0,0
9999,1,8,2682,48,259,27862596,27754733,41763,2,3,89.865,0,0,0,0,0,0,0,0,0,0
9999,1,8,2683,48,261,27862596,27754733,404,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2684,48,263,27862596,27754733,754,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2685,48,265,27862596,27754733,51069,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2686,48,267,27862596,27754733,4336,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2687,48,269,27862596,27754733,280,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2688,48,271,27862596,27754733,1880,2,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2689,48,273,27862596,27754733,31723,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2690,48,275,27862596,27754733,3876,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2691,48,277,27862596,27754733,49221,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2692,48,279,27862596,27754733,12314,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2693,48,281,27862596,27754733,18776,4,3,71.9571,0,0,0,0,0,0,0,0,0,0
9999,1,8,2694,48,283,27862596,27754733,7763,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2695,48,285,27862596,27754733,19898,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2696,48,287,27862596,27754733,16908,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2697,48,289,27862596,27754733,15908,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2698,48,291,27862596,27754733,80198,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2699,48,293,27862596,27754733,23220,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2700,48,295,27862596,27754733,3618,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2701,48,297,27862596,27754733,12333,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2702,48,299,27862596,27754733,16475,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2703,48,301,27862596,27754733,121,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2704,48,303,27862596,27754733,300607,10,9,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2705,48,305,27862596,27754733,4987,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2706,48,307,27862596,27754733,8339,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2707,48,309,27862596,27754733,243511,17,15,99.1315,0,0,0,0,0,0,0,0,0,0
9999,1,8,2708,48,311,27862596,27754733,841,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2709,48,313,27862596,27754733,14089,3,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2710,48,315,27862596,27754733,10064,2,2,93.3542,0,0,0,0,0,0,0,0,0,0
9999,1,8,2711,48,317,27862596,27754733,5806,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2712,48,319,27862596,27754733,4024,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2713,48,321,27862596,27754733,36674,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2714,48,323,27862596,27754733,58200,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2715,48,325,27862596,27754733,47559,6,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2716,48,327,27862596,27754733,2144,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2717,48,329,27862596,27754733,165893,3,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2718,48,331,27862596,27754733,24407,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2719,48,333,27862596,27754733,4875,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2720,48,335,27862596,27754733,8973,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2721,48,337,27862596,27754733,18112,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2722,48,339,27862596,27754733,553094,13,15,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2723,48,341,27862596,27754733,22241,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2724,48,343,27862596,27754733,12401,5,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2725,48,345,27862596,27754733,1133,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2726,48,347,27862596,27754733,65672,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2727,48,349,27862596,27754733,46702,3,2,75.667,0,0,0,0,0,0,0,0,0,0
9999,1,8,2728,48,351,27862596,27754733,2390,2,1,83.3333,0,0,0,0,0,0,0,0,0,0
9999,1,8,2729,48,353,27862596,27754733,13712,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2730,48,355,27862596,27754733,362648,8,8,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2731,48,357,27862596,27754733,10834,2,2,92.8051,0,0,0,0,0,0,0,0,0,0
9999,1,8,2732,48,359,27862596,27754733,2067,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2733,48,361,27862596,27754733,83946,7,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2734,48,363,27862596,27754733,27779,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2735,48,365,27862596,27754733,23693,2,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2736,48,367,27862596,27754733,127487,5,8,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2737,48,369,27862596,27754733,9619,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2738,48,371,27862596,27754733,16294,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2739,48,373,27862596,27754733,47138,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2740,48,375,27862596,27754733,121519,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2741,48,377,27862596,27754733,6672,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2742,48,379,27862596,27754733,11175,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2743,48,381,27862596,27754733,131772,3,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2744,48,383,27862596,27754733,3876,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2745,48,385,27862596,27754733,3295,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2746,48,387,27862596,27754733,12340,3,3,74.3112,0,0,0,0,0,0,0,0,0,0
9999,1,8,2747,48,389,27862596,27754733,14879,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2748,48,391,27862596,27754733,7253,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2749,48,393,27862596,27754733,911,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2750,48,395,27862596,27754733,16628,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2751,48,397,27862596,27754733,93172,4,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2752,48,399,27862596,27754733,10530,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2753,48,401,27862596,27754733,52860,4,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2754,48,403,27862596,27754733,9437,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2755,48,405,27862596,27754733,8376,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2756,48,407,27862596,27754733,27530,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2757,48,409,27862596,27754733,67746,10,10,85.58,0,0,0,0,0,0,0,0,0,0
9999,1,8,2758,48,411,27862596,27754733,5840,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2759,48,413,27862596,27754733,3148,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2760,48,415,27862596,27754733,17701,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2761,48,417,27862596,27754733,3337,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2762,48,419,27862596,27754733,24173,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2763,48,421,27862596,27754733,3072,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2764,48,423,27862596,27754733,222923,11,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2765,48,425,27862596,27754733,8762,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2766,48,427,27862596,27754733,64142,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2767,48,429,27862596,27754733,9380,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2768,48,431,27862596,27754733,1396,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2769,48,433,27862596,27754733,1390,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2770,48,435,27862596,27754733,3873,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2771,48,437,27862596,27754733,7442,4,4,85.3164,0,0,0,0,0,0,0,0,0,0
9999,1,8,2772,48,439,27862596,27754733,2011485,38,41,99.8169,0,0,0,0,0,0,0,0,0,0
9999,1,8,2773,48,441,27862596,27754733,136498,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2774,48,443,27862596,27754733,805,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2775,48,445,27862596,27754733,12716,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2776,48,447,27862596,27754733,1564,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2777,48,449,27862596,27754733,32571,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2778,48,451,27862596,27754733,119295,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2779,48,453,27862596,27754733,1204607,15,19,99.9412,0,0,0,0,0,0,0,0,0,0
9999,1,8,2780,48,455,27862596,27754733,11555,2,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2781,48,457,27862596,27754733,21202,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2782,48,459,27862596,27754733,39534,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2783,48,461,27862596,27754733,3706,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2784,48,463,27862596,27754733,27327,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2785,48,465,27862596,27754733,48838,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2786,48,467,27862596,27754733,53576,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2787,48,469,27862596,27754733,93252,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2788,48,471,27862596,27754733,70997,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2789,48,473,27862596,27754733,49624,7,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2790,48,475,27862596,27754733,11924,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2791,48,477,27862596,27754733,34873,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2792,48,479,27862596,27754733,272746,7,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2793,48,481,27862596,27754733,41398,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2794,48,483,27862596,27754733,5694,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2795,48,485,27862596,27754733,131296,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2796,48,487,27862596,27754733,12896,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2797,48,489,27862596,27754733,21779,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2798,48,491,27862596,27754733,525163,12,15,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2799,48,493,27862596,27754733,48319,5,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2800,48,495,27862596,27754733,8180,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2801,48,497,27862596,27754733,63563,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2802,48,499,27862596,27754733,43502,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2803,48,501,27862596,27754733,8668,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2804,48,503,27862596,27754733,18162,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2805,48,505,27862596,27754733,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,2806,48,507,27862596,27754733,12306,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2807,48,777,27862596,27754733,0,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,2808,49,1,3051217,3022320,5453,2,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,2809,49,3,3051217,3022320,51904,7,3,100,1,4,0,0,0,1,0,3,1,0
9999,1,8,2810,49,5,3051217,3022320,122676,5,5,100,3,9,0,0,0,2,0,7,2,0
9999,1,8,2811,49,7,3051217,3022320,18747,6,3,100,0,1,0,0,0,0,0,1,0,0
